지역,구,상호,주소,상표,전화번호,셀프여부,휘발유,경유
서울,강서구,세원제1주유소,서울 강서구 양천로 311 (가양동),SK에너지,02-3663-5151,Y,1608,1568
서울,강서구,SK KH에너지 가양주유소,서울 강서구 강서로 498 (가양동),SK에너지,02-3664-6051,N,1618,1578
서울,강서구,대성주유소,서울 강서구 강서로 472,GS칼텍스,02-3661-6102,N,1618,1578
서울,강서구,(주)한진 김포공항제2주유소,서울 강서구 하늘길 112,S-OIL,02-2661-8892,Y,1636,1562
서울,강서구,박물관주유소,서울 강서구 양천로53길 97 (가양동),GS칼텍스,02-3665-5189,N,1658,1598
서울,강서구,코리나(주)청룡주유소,서울 강서구 양천로 576,SK에너지,02-3661-1575,N,1678,1598
서울,강서구,참솔에너지,서울 강서구 벌말로 281 (오곡동),S-OIL,070-8844-8282,Y,1760,1680
서울,강서구,염창동주유소,서울 강서구 양천로 720 (염창동),SK에너지,02-3664-4134,N,1935,1860
부산,중구,고려주유소,부산 중구 대청로 153 (중앙동5가),SK에너지,051-469-1288,N,1645,1535
부산,해운대구,㈜영원석유 영원주유소,부산 해운대구 해운대로 1178,HD현대오일뱅크,051-702-7293,Y,1465,1365
부산,해운대구,삼양주유소,부산 해운대구 해운대로 1249 (송정동),GS칼텍스,051-704-5149,Y,1465,1365
부산,해운대구,오시리아주유소,부산 해운대구 해운대로 1226 (송정동),HD현대오일뱅크,051-703-5025,Y,1465,1365
부산,해운대구,㈜영원석유 하늘주유소,부산 해운대구 해운대로 1184,S-OIL,051-704-0980,Y,1473,1373
부산,해운대구,대양산업(주)동화주유소,부산 해운대구 해운대로 211 (재송동),GS칼텍스,051-781-4400,Y,1481,1394
부산,해운대구,(주)대양씨앤씨 달맞이주유소,부산 해운대구 달맞이길 57 (중동),GS칼텍스,051-747-8481,Y,1481,1409
부산,해운대구,(주)이엠석유 대흥주유소,부산 해운대구 좌동순환로 419 (중동),GS칼텍스,051-731-3675,Y,1481,1409
부산,해운대구,구도일주유소 센텀시티,부산 해운대구 해운대로 285 (우동),S-OIL,051-742-0882,Y,1490,1411
부산,해운대구,한양 브라보주유소,부산 해운대구 해운대로 1238 (송정동),알뜰주유소,051-703-5451,N,1495,1395
부산,해운대구,(주)세일 송정역주유소,부산 해운대구 해운대로 1217,S-OIL,051-717-3070,Y,1498,1398
부산,해운대구,해운대주유소,부산 해운대구 좌동순환로 375,S-OIL,051-747-2526,Y,1499,1421
부산,해운대구,SK에너지(주)직영 송정셀프주유소,부산 해운대구 해운대로 1075 (송정동),SK에너지,051-704-0011,Y,1499,1429
부산,해운대구,동부산셀프주유소,부산 해운대구 반송로 875 (반송동),GS칼텍스,051-543-1273,Y,1499,1395
부산,해운대구,양천석유(주)덕진셀프주유소반송점,부산 해운대구 반송로 782,SK에너지,051-531-5151,Y,1505,1395
부산,해운대구,성림주유소,부산 해운대구 반송로 780 (석대동),S-OIL,051-545-5151,Y,1505,1395
부산,해운대구,해변주유소,부산 해운대구 해운대로 592 (우동),SK에너지,051-363-9633,Y,1509,1419
부산,해운대구,동양가스(주) 명품주유소반송점,부산 해운대구 반송로 781 (석대동),HD현대오일뱅크,051-522-2590,Y,1509,1399
부산,해운대구,(주)조은하루주유소,부산 해운대구 해운대로 551 (우동),S-OIL,051-741-5189,Y,1515,1415
부산,해운대구,지에스칼텍스(주)해운주유소,부산 해운대구 해운대로 615 (우동),GS칼텍스,051-744-0185,Y,1519,1419
부산,해운대구,광신석유(주)직영 수영강변대로주유소,부산 해운대구 수영강변대로 568,SK에너지,051-529-1100,Y,1519,1434
부산,해운대구,sc(주)센텀주유소,부산광역시 해운대구  수영강변대로 504 (반여동),GS칼텍스,051-527-4144,Y,1519,1434
부산,해운대구,신촌셀프주유소,부산 해운대구 반여로 153 (반여동),S-OIL,051-523-5151,Y,1519,1434
부산,해운대구,지에스칼텍스(주)광안대로주유소,부산 해운대구 수영강변대로 590,GS칼텍스,051-521-1436,Y,1519,1434
부산,해운대구,SK에너지(주)직영 해운대센텀주유소,부산 해운대구 수영강변대로 276,SK에너지,051-784-2999,Y,1519,1439
부산,해운대구,SK에너지(주)신도시주유소,부산 해운대구 대천로 82 (좌동),SK에너지,051-747-5182,Y,1539,1499
부산,해운대구,동해주유소,부산 해운대구 재반로 163 (재송동),SK에너지,051-783-8660,Y,1549,1479
부산,해운대구,HD현대오일뱅크㈜직영 센텀셀프주유소,부산 해운대구 해운대로 179 (재송동),HD현대오일뱅크,051-784-0293,Y,1549,1497
부산,해운대구,SK에너지(주) 마리나주유소,부산 해운대구 해운대로 345 (우동),SK에너지,051-747-5181,Y,1559,1469
부산,해운대구,HD현대오일뱅크㈜직영 장산IC주유소,부산 해운대구 양운로 107 (좌동),HD현대오일뱅크,051-704-5189,N,1579,1478
부산,해운대구,SK에너지(주) 돌고래주유소,부산 해운대구 해운대로573번길 16,SK에너지,051-747-5190,N,1579,1499
부산,해운대구,에스씨(주) 마리나타운주유소,부산 해운대구 해운대해변로 44 (우동),GS칼텍스,051-741-7030,N,1629,1548
서울,관악구,HD현대오일뱅크㈜직영 문성골주유소,서울 관악구 문성로 97 (신림동),HD현대오일뱅크,02-839-0081,N,1559,1464
서울,관악구,(주)엠오티이엔지 직영 삼화주유소,서울 관악구 보라매로 41,HD현대오일뱅크,02-889-8929,N,1564,1464
서울,관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),SK에너지,02-871-5189,Y,1564,1464
서울,관악구,(주)연우에너지 신관주유소,서울 관악구 신림로 290 (신림동),알뜰주유소,02-871-1356,Y,1564,1464
서울,관악구,대양석유(주)직영 보라매주유소,서울 관악구  보라매로 26 (봉천동),SK에너지,02-882-5189,Y,1569,1474
서울,관악구,HD현대오일뱅크㈜직영 관악셀프주유소,서울 관악구 남부순환로 1520 (신림동),HD현대오일뱅크,02-867-1877,Y,1574,1474
서울,관악구,서일석유(주)락성주유소,서울 관악구 남부순환로 1920 (봉천동),GS칼텍스,02-877-0867,Y,1575,1475
서울,관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),SK에너지,02-885-5189,N,1585,1485
서울,관악구,SK에너지(주)직영 대공원주유소,서울 관악구 과천대로 921 (남현동),SK에너지,02-584-2522,N,1585,1485
서울,관악구,현대주유소,서울 관악구 난곡로 108 (신림동),HD현대오일뱅크,02-851-9200,N,1596,1496
서울,관악구,유림주유소,서울 관악구 신림로 176 (신림동),S-OIL,02-887-5145,N,1598,1498
서울,관악구,관악시몬주유소,서울특별시 관악구 남부순환로 1753 (봉천동),S-OIL,02-874-5185,N,1665,1565
서울,관악구,지에스칼텍스㈜ 난곡주유소,서울 관악구 난곡로 206,GS칼텍스,02-858-2003,N,1799,1699
서울,광진구,(주)창원CW,서울 광진구 광나루로 460 (화양동),HD현대오일뱅크,02-3436-1112,Y,1519,1435
서울,광진구,HD현대오일뱅크㈜직영 능동주유소,서울 광진구 천호대로 584 (능동),HD현대오일뱅크,02-452-7723,Y,1519,1435
서울,광진구,태양주유소,서울 광진구 동일로 345 (중곡동),HD현대오일뱅크,02-464-5141,N,1524,1444
서울,광진구,(주)장수주유소,서울 광진구 동일로 266 (군자동),SK에너지,02-498-1981,Y,1527,1447
서울,광진구,용마주유소,서울 광진구 용마산로 68 (중곡동),GS칼텍스,02-456-1884,N,1528,1442
서울,광진구,대원주유소,서울 광진구 용마산로 122 (중곡동),S-OIL,02-444-1666,N,1528,1442
서울,광진구,HD현대오일뱅크㈜직영 중원셀프주유소,서울 광진구 동일로 398 (중곡동),HD현대오일뱅크,02-467-2410,Y,1528,1449
서울,광진구,HD현대오일뱅크㈜직영 장호셀프주유소,서울 광진구 자양로 37 (자양동),HD현대오일뱅크,02-447-9796,Y,1528,1455
서울,광진구,HD현대오일뱅크㈜직영 중곡현대주유소,서울 광진구 동일로 435 (중곡동),HD현대오일뱅크,02-497-5151,Y,1528,1449
서울,광진구,정해네트웍스(주)일진주유소,서울 광진구 동일로 413 (중곡동),S-OIL,02-461-5152,Y,1567,1487
서울,광진구,삼호주유소,서울 광진구 천호대로 809 (광장동),S-OIL,02-455-7200,Y,1697,1597
서울,광진구,유니스에너지 자양주유소,서울 광진구 아차산로 298 (자양동),SK에너지,02-457-7600,N,1698,1598
서울,광진구,강평주유소 ㈜강평텔레콤,서울 광진구 아차산로 616,SK에너지,02-2201-0736,N,1798,1697
서울,구로구,(주)서울에너지 궁동주유소,서울 구로구 오리로 1299 (궁동),HD현대오일뱅크,070-8671-2981,Y,1479,1414
서울,구로구,㈜자연에너지 고척주유소,서울 구로구 고척로 199 (고척동),HD현대오일뱅크,070-8671-3106,Y,1479,1414
서울,구로구,서서울고속주유소,서울 구로구 경인로 150 (오류동),SK에너지,02-2683-1126,Y,1479,1414
서울,구로구,씨앤에스유통(주) 구로드림주유소,서울 구로구 경인로 41 (온수동),S-OIL,02-2611-5180,Y,1490,1415
서울,구로구,SK구로주유소,서울 구로구 구일로 94 (구로동),SK에너지,02-868-5758,N,1515,1425
서울,구로구,극동유화(주) 항동주유소,서울 구로구 서해안로 2154 (항동),S-OIL,02-2611-1113,Y,1519,1449
서울,구로구,대원셀프주유소,서울 구로구 개봉로 7,HD현대오일뱅크,02-2612-3880,Y,1525,1435
서울,구로구,구인주유소,서울 구로구 경인로 558 (구로동),SK에너지,02-2677-5010,N,1525,1435
서울,구로구,신성주유소,서울 구로구 구로동로 187 (구로제2동),HD현대오일뱅크,02-866-5189,Y,1525,1435
서울,구로구,(주)한미석유구로그린주유소,서울 구로구 구로중앙로 76 (구로동),GS칼텍스,02-861-5189,Y,1525,1435
서울,구로구,대성산업(주)디큐브주유소,서울 구로구 경인로 650 (신도림동),GS칼텍스,02-2633-7188,N,1539,1469
서울,구로구,HD현대오일뱅크㈜직영 구로셀프주유소,서울 구로구 시흥대로 531,HD현대오일뱅크,02-856-1135,Y,1574,1474
서울,구로구,SK에너지(주)직영 개봉동주유소,서울 구로구 경인로 290 (개봉동),SK에너지,02-2616-5189,N,1577,1514
서울,구로구,HD현대오일뱅크㈜직영 신구로주유소,서울 구로구 가마산로 293 (구로동),HD현대오일뱅크,02-859-0051,N,1584,1513
서울,구로구,개봉주유소,서울 구로구 고척로 115 (개봉동),HD현대오일뱅크,02-2618-5145,Y,1597,1497
서울,구로구,영진주유소,서울 구로구 구로동로 20 (가리봉동),S-OIL,02-861-6625,N,1699,1599
서울,구로구,동아주유소,서울 구로구 도림로 91 (구로동),S-OIL,02-855-1282,N,1798,1598
서울,구로구,JHC에너지,서울 구로구 시흥대로 539,HD현대오일뱅크,02-866-9553,N,1853,1763
서울,구로구,구로주유소,서울 구로구 구로동로 137 (구로동),GS칼텍스,02-857-1251,N,2240,2140
서울,금천구,구광주유소,서울 금천구 서부샛길 674 (가산동),S-OIL,02-868-6889,N,1515,1425
서울,금천구,(주)화동유업 화동주유소,서울 금천구 시흥대로 484,SK에너지,02-856-0283,Y,1523,1446
서울,금천구,(주)백운주유소,서울 금천구 시흥대로 282 (독산동),알뜰주유소,02-894-8521,Y,1524,1444
서울,금천구,HD현대오일뱅크㈜직영 금천현대셀프주유소,서울 금천구 독산로 147 (시흥동),HD현대오일뱅크,02-891-5189,Y,1524,1447
서울,금천구,백산주유소,서울특별시 금천구  시흥대로 174 (시흥동),S-OIL,02-807-3161,Y,1575,1475
서울,금천구,대득에너지(금천셀프주유소),서울 금천구  시흥대로 81 (시흥동),GS칼텍스,02-805-7888,Y,1575,1475
서울,금천구,현대오일뱅크㈜직영 금천제일주유소,서울 금천구 남부순환로 1410 (독산동),HD현대오일뱅크,02-859-5426,N,1579,1479
서울,금천구,남서울경복에너지,서울 금천구 독산로 257 (독산동),HD현대오일뱅크,02-855-9880,Y,1579,1479
서울,금천구,SK에너지(주) 이가주유소,서울 금천구 시흥대로 441,SK에너지,02-861-2241,N,1595,1495
서울,금천구,SK에너지(주) 박미주유소,서울 금천구 시흥대로 39-7 (시흥동),SK에너지,02-802-6749,Y,1595,1495
서울,노원구,이엠석유(주)배꽃나라주유소,서울 노원구 화랑로 466 (공릉1동),GS칼텍스,02-973-5172,Y,1505,1435
서울,노원구,월계주유소,서울 노원구 월계로 252 (월계동),GS칼텍스,02-917-7650,Y,1525,1445
서울,노원구,(주)정건에너지직영,서울 노원구 노원로17길 29 (하계동),HD현대오일뱅크,02-975-1386,Y,1525,1445
서울,노원구,남선석유(주)구도일주유소 불암,서울 노원구 한글비석로 268 (중계동),S-OIL,02-932-6850,Y,1525,1455
서울,노원구,삼육주유소,서울 노원구 화랑로 822 (공릉동),SK에너지,02-949-3677,Y,1535,1465
서울,노원구,화랑대주유소,서울 노원구 화랑로 483,HD현대오일뱅크,02-977-9697,Y,1535,1435
서울,노원구,태릉솔밭주유소,서울 노원구 노원로 49 (공릉동),S-OIL,02-976-5189,Y,1545,1475
서울,노원구,한신주유소,서울 노원구 동일로 1089 (공릉동),S-OIL,02-974-5151,Y,1550,1490
서울,노원구,성북역주유소,서울 노원구 광운로 95 (월계동),GS칼텍스,02-919-8141,N,1568,1498
서울,노원구,SK에너지㈜직영 상계주유소,서울 노원구 노해로 527 (상계동),SK에너지,02-930-5151,N,1569,1499
서울,노원구,(주)소모 수락산셀프주유소,서울 노원구 동일로 1772,GS칼텍스,02-3392-5656,Y,1595,1495
서울,노원구,상계동주유소,서울 노원구 노원로26길 191 (상계동),HD현대오일뱅크,02-936-5035,N,1595,1525
서울,노원구,신성주유소,서울 노원구 월계로 328 (월계동),S-OIL,02-916-4334,Y,1598,1498
서울,노원구,하계삼호주유소,서울 노원구 공릉로 294 (하계동),GS칼텍스,02-974-8818,N,1695,1635
